Order_ID,Order_Date,City,Category,Distance_KM,Traffic_Level,Weather,Delivery_Partner,Order_Value,Preparation_Time,Expected_Delivery_Time,Actual_Delivery_Time,Delivery_Status,Delay_Minutes,Day_of_Week,Month
10975,2027-09-02,Mumbai,Grocery,13.4,High,Clear,Partner D,2784.24,16,62.8,86.8,Delayed,24.0,Thursday,September
10976,2027-09-03,Bangalore,Electronics,13.83,Medium,Clear,Partner C,2381.52,6,53.66,69.66,Delayed,16.0,Friday,September
10977,2027-09-04,Delhi,Beauty,19.83,Low,Clear,Partner B,1204.58,9,68.66,69.66,Delayed,1.0,Saturday,September
10978,2027-09-05,Pune,Grocery,28.15,High,Cloudy,Partner B,217.85,29,105.3,132.3,Delayed,27.000000000000014,Sunday,September
10979,2027-09-06,Mumbai,Home & Kitchen,2.86,Medium,Cloudy,Partner D,1359.23,29,54.72,71.72,Delayed,17.0,Monday,September
10980,2027-09-07,Hyderabad,Beauty,24.92,Low,Clear,Partner B,2646.67,6,75.84,70.84,On Time,-5.0,Tuesday,September
10981,2027-09-08,Chennai,Home & Kitchen,9.48,Medium,Rainy,Partner D,2023.81,27,65.96000000000001,97.96000000000001,Delayed,32.0,Wednesday,September
10982,2027-09-09,Mumbai,Clothing,13.87,Medium,Clear,Partner A,2352.73,30,77.74,90.74,Delayed,13.0,Thursday,September
10983,2027-09-10,Delhi,Beauty,1.64,Medium,Clear,Partner A,4907.11,24,47.28,66.28,Delayed,19.0,Friday,September
10984,2027-09-11,Hyderabad,Clothing,9.73,Medium,Clear,Partner C,1881.31,17,56.46,64.46000000000001,Delayed,8.000000000000007,Saturday,September
10985,2027-09-12,Bangalore,Beauty,15.58,High,Clear,Partner D,2370.48,7,58.16,77.16,Delayed,19.0,Sunday,September
10986,2027-09-13,Mumbai,Beauty,2.63,High,Clear,Partner C,840.87,15,40.26,56.26,Delayed,16.0,Monday,September
10987,2027-09-14,Delhi,Clothing,15.24,Medium,Clear,Partner C,430.2,20,70.48,88.48,Delayed,18.0,Tuesday,September
10988,2027-09-15,Pune,Grocery,27.89,Low,Clear,Partner A,3921.97,5,80.78,86.78,Delayed,6.0,Wednesday,September
10989,2027-09-16,Chennai,Electronics,4.06,High,Rainy,Partner C,2939.28,23,51.12,87.12,Delayed,36.00000000000001,Thursday,September
10990,2027-09-17,Hyderabad,Home & Kitchen,23.17,Medium,Clear,Partner B,3851.38,15,81.34,98.34,Delayed,17.0,Friday,September
10991,2027-09-18,Mumbai,Beauty,12.88,Medium,Clear,Partner C,919.34,13,58.760000000000005,70.76,Delayed,12.0,Saturday,September
10992,2027-09-19,Mumbai,Home & Kitchen,20.0,Medium,Clear,Partner D,2944.78,18,78.0,96.0,Delayed,18.0,Sunday,September
10993,2027-09-20,Bangalore,Clothing,8.55,High,Cloudy,Partner B,1417.48,13,50.1,69.1,Delayed,18.999999999999993,Monday,September
10994,2027-09-21,Bangalore,Home & Kitchen,5.63,Medium,Clear,Partner A,1294.7,11,42.26,49.26,Delayed,7.0,Tuesday,September
10995,2027-09-22,Pune,Clothing,5.65,Low,Rainy,Partner D,255.32,20,51.3,72.3,Delayed,21.0,Wednesday,September
10996,2027-09-23,Chennai,Home & Kitchen,3.04,Medium,Cloudy,Partner B,825.64,7,33.08,52.08,Delayed,19.0,Thursday,September
10997,2027-09-24,Pune,Electronics,6.38,High,Cloudy,Partner D,1684.49,23,55.76,87.75999999999999,Delayed,31.999999999999993,Friday,September
10998,2027-09-25,Delhi,Electronics,20.26,Low,Cloudy,Partner B,761.02,8,68.52000000000001,74.52000000000001,Delayed,6.0,Saturday,September
10999,2027-09-26,Delhi,Electronics,26.57,High,Clear,Partner D,4932.12,11,84.14,100.14,Delayed,16.0,Sunday,September
11000,2027-09-27,Pune,Electronics,24.61,Medium,Clear,Partner D,1681.44,27,96.22,114.22,Delayed,18.0,Monday,September
11001,2027-09-28,Chennai,Electronics,20.87,Medium,Clear,Partner B,825.55,16,77.74000000000001,87.74000000000001,Delayed,10.0,Tuesday,September
11002,2027-09-29,Pune,Electronics,4.2,Low,Cloudy,Partner A,1155.6,22,50.4,59.4,Delayed,9.0,Wednesday,September
11003,2027-09-30,Chennai,Clothing,9.39,Low,Clear,Partner A,3020.98,9,47.78,45.78,On Time,-2.0,Thursday,September
11004,2027-10-01,Chennai,Beauty,9.98,High,Clear,Partner D,507.41,27,66.96000000000001,87.96000000000001,Delayed,21.0,Friday,October
11005,2027-10-02,Hyderabad,Home & Kitchen,8.25,Low,Rainy,Partner D,4339.68,27,63.5,83.5,Delayed,20.0,Saturday,October
11006,2027-10-03,Chennai,Electronics,15.94,High,Clear,Partner A,4815.2,26,77.88,105.88,Delayed,28.0,Sunday,October
11007,2027-10-04,Bangalore,Clothing,16.53,Medium,Rainy,Partner A,1384.39,30,83.06,105.06,Delayed,22.0,Monday,October
11008,2027-10-05,Chennai,Clothing,11.35,Low,Cloudy,Partner C,2360.46,14,56.7,63.7,Delayed,7.0,Tuesday,October
11009,2027-10-06,Chennai,Clothing,11.26,Low,Clear,Partner A,306.25,16,58.519999999999996,66.52,Delayed,8.0,Wednesday,October
11010,2027-10-07,Chennai,Beauty,25.03,Medium,Clear,Partner D,3275.41,12,82.06,95.06,Delayed,13.0,Thursday,October
11011,2027-10-08,Delhi,Home & Kitchen,23.89,High,Clear,Partner B,2186.85,23,90.78,118.78,Delayed,28.0,Friday,October
11012,2027-10-09,Bangalore,Beauty,9.93,Medium,Cloudy,Partner A,1496.28,19,58.86,74.86,Delayed,16.0,Saturday,October
11013,2027-10-10,Bangalore,Grocery,27.5,Medium,Cloudy,Partner C,1192.82,5,80.0,97.0,Delayed,17.0,Sunday,October
11014,2027-10-11,Pune,Clothing,28.63,Medium,Cloudy,Partner C,3339.31,7,84.25999999999999,95.25999999999999,Delayed,11.0,Monday,October
11015,2027-10-12,Hyderabad,Grocery,10.48,Medium,Rainy,Partner C,2197.84,22,62.96,94.96000000000001,Delayed,32.00000000000001,Tuesday,October
11016,2027-10-13,Chennai,Electronics,11.28,Medium,Cloudy,Partner B,1062.36,22,64.56,72.56,Delayed,8.0,Wednesday,October
11017,2027-10-14,Mumbai,Electronics,15.66,High,Clear,Partner A,3507.72,6,57.32,73.32,Delayed,15.999999999999993,Thursday,October
11018,2027-10-15,Hyderabad,Beauty,28.29,Medium,Clear,Partner A,2912.35,9,85.58,105.58,Delayed,20.0,Friday,October
11019,2027-10-16,Hyderabad,Home & Kitchen,26.41,Medium,Rainy,Partner A,4321.63,5,77.82,101.82,Delayed,24.0,Saturday,October
11020,2027-10-17,Bangalore,Grocery,3.97,Low,Clear,Partner B,763.88,14,41.94,49.94,Delayed,8.0,Sunday,October
11021,2027-10-18,Hyderabad,Home & Kitchen,12.39,High,Clear,Partner B,3971.2,24,68.78,92.78,Delayed,24.0,Monday,October
11022,2027-10-19,Chennai,Beauty,17.05,Low,Cloudy,Partner D,3432.88,14,68.1,73.1,Delayed,5.0,Tuesday,October
11023,2027-10-20,Chennai,Electronics,15.59,Low,Clear,Partner C,752.05,9,60.18,68.18,Delayed,8.000000000000007,Wednesday,October
11024,2027-10-21,Delhi,Home & Kitchen,6.62,Medium,Rainy,Partner C,3535.14,22,55.24,86.24000000000001,Delayed,31.000000000000007,Thursday,October
11025,2027-10-22,Chennai,Home & Kitchen,25.91,Medium,Cloudy,Partner A,2319.43,25,96.82,105.82,Delayed,9.0,Friday,October
11026,2027-10-23,Chennai,Electronics,20.63,Medium,Clear,Partner B,4735.93,30,91.25999999999999,111.25999999999999,Delayed,20.0,Saturday,October
11027,2027-10-24,Bangalore,Grocery,25.3,Medium,Rainy,Partner B,879.73,19,89.6,109.6,Delayed,20.0,Sunday,October
11028,2027-10-25,Chennai,Electronics,25.9,High,Clear,Partner A,3285.6,24,95.8,110.8,Delayed,15.0,Monday,October
11029,2027-10-26,Delhi,Home & Kitchen,22.7,Low,Clear,Partner A,2033.5,12,77.4,78.4,Delayed,1.0,Tuesday,October
11030,2027-10-27,Mumbai,Grocery,13.74,High,Clear,Partner D,4792.71,21,68.48,86.48,Delayed,18.0,Wednesday,October
11031,2027-10-28,Bangalore,Grocery,18.71,Medium,Clear,Partner C,1783.88,16,73.42,88.42,Delayed,15.0,Thursday,October
11032,2027-10-29,Mumbai,Electronics,5.65,Medium,Clear,Partner C,4818.49,25,56.3,74.3,Delayed,18.0,Friday,October
11033,2027-10-30,Bangalore,Home & Kitchen,20.54,Medium,Clear,Partner C,4527.13,16,77.08,89.08,Delayed,12.0,Saturday,October
11034,2027-10-31,Pune,Beauty,6.2,Low,Clear,Partner D,1497.84,30,62.4,65.4,Delayed,3.000000000000007,Sunday,October
11035,2027-11-01,Hyderabad,Home & Kitchen,21.12,High,Clear,Partner A,4057.0,5,67.24000000000001,93.24000000000001,Delayed,26.0,Monday,November
11036,2027-11-02,Pune,Clothing,7.66,Medium,Cloudy,Partner A,4978.9,30,65.32,81.32,Delayed,16.0,Tuesday,November
11037,2027-11-03,Chennai,Beauty,4.41,Medium,Rainy,Partner C,1412.78,30,58.82,77.82,Delayed,18.999999999999993,Wednesday,November
11038,2027-11-04,Mumbai,Grocery,5.79,Medium,Clear,Partner C,2296.53,8,39.58,48.58,Delayed,9.0,Thursday,November
11039,2027-11-05,Chennai,Beauty,1.06,High,Clear,Partner D,2696.87,12,34.120000000000005,54.120000000000005,Delayed,20.0,Friday,November
11040,2027-11-06,Hyderabad,Grocery,21.84,Medium,Clear,Partner B,1615.67,5,68.68,78.68,Delayed,10.0,Saturday,November
11041,2027-11-07,Bangalore,Grocery,22.24,High,Clear,Partner B,273.27,19,83.47999999999999,107.47999999999999,Delayed,24.0,Sunday,November
11042,2027-11-08,Hyderabad,Beauty,15.93,Medium,Cloudy,Partner C,1256.62,22,73.86,88.86,Delayed,15.0,Monday,November
11043,2027-11-09,Delhi,Grocery,5.68,Low,Cloudy,Partner D,1553.3,5,36.36,39.36,Delayed,3.0,Tuesday,November
11044,2027-11-10,Hyderabad,Grocery,3.42,Low,Clear,Partner C,2329.28,15,41.84,41.84,On Time,0.0,Wednesday,November
11045,2027-11-11,Delhi,Clothing,1.55,Medium,Clear,Partner B,1021.29,27,50.1,58.1,Delayed,8.0,Thursday,November
11046,2027-11-12,Hyderabad,Home & Kitchen,5.81,Low,Clear,Partner C,4391.62,6,37.62,38.62,Delayed,1.0,Friday,November
11047,2027-11-13,Delhi,Home & Kitchen,26.83,Low,Cloudy,Partner B,3583.57,5,78.66,89.66,Delayed,11.0,Saturday,November
11048,2027-11-14,Mumbai,Clothing,8.0,High,Clear,Partner B,608.96,16,52.0,80.0,Delayed,28.0,Sunday,November
11049,2027-11-15,Chennai,Beauty,11.27,High,Rainy,Partner B,3320.44,20,62.54,96.53999999999999,Delayed,33.99999999999999,Monday,November
11050,2027-11-16,Chennai,Electronics,4.06,Medium,Cloudy,Partner A,3337.55,26,54.12,64.12,Delayed,10.000000000000007,Tuesday,November
11051,2027-11-17,Pune,Electronics,7.45,Low,Clear,Partner A,4789.86,26,60.9,61.9,Delayed,1.0,Wednesday,November
11052,2027-11-18,Chennai,Electronics,16.06,Low,Cloudy,Partner C,214.5,14,66.12,66.12,On Time,0.0,Thursday,November
11053,2027-11-19,Bangalore,Clothing,18.62,Low,Rainy,Partner B,1390.08,22,79.24000000000001,93.24000000000001,Delayed,14.0,Friday,November
11054,2027-11-20,Hyderabad,Clothing,8.12,Medium,Cloudy,Partner A,4653.4,19,55.239999999999995,63.239999999999995,Delayed,8.0,Saturday,November
11055,2027-11-21,Pune,Grocery,2.67,High,Clear,Partner C,4674.24,21,46.34,61.34,Delayed,15.0,Sunday,November
11056,2027-11-22,Bangalore,Electronics,12.34,Medium,Clear,Partner C,3658.81,14,58.68,76.68,Delayed,18.000000000000007,Monday,November
11057,2027-11-23,Bangalore,Beauty,7.79,Low,Rainy,Partner C,3875.66,7,42.58,54.58,Delayed,12.0,Tuesday,November
11058,2027-11-24,Delhi,Beauty,7.37,Medium,Cloudy,Partner C,639.12,30,64.74000000000001,81.74000000000001,Delayed,17.0,Wednesday,November
11059,2027-11-25,Chennai,Electronics,28.84,Medium,Cloudy,Partner C,2666.6,25,102.68,118.68,Delayed,16.0,Thursday,November
11060,2027-11-26,Mumbai,Electronics,18.87,Medium,Rainy,Partner D,1311.6,20,77.74000000000001,105.74000000000001,Delayed,28.0,Friday,November
11061,2027-11-27,Mumbai,Electronics,17.15,Medium,Rainy,Partner B,1069.85,10,64.3,94.3,Delayed,30.0,Saturday,November
11062,2027-11-28,Pune,Clothing,13.06,Medium,Rainy,Partner C,4089.46,7,53.120000000000005,73.12,Delayed,20.0,Sunday,November
11063,2027-11-29,Mumbai,Clothing,13.44,Low,Clear,Partner D,848.18,13,59.879999999999995,59.879999999999995,On Time,0.0,Monday,November
11064,2027-11-30,Hyderabad,Clothing,16.69,Low,Cloudy,Partner B,2449.53,15,68.38,81.38,Delayed,13.0,Tuesday,November
11065,2027-12-01,Mumbai,Home & Kitchen,21.2,High,Cloudy,Partner A,4705.18,25,87.4,116.4,Delayed,29.0,Wednesday,December
11066,2027-12-02,Pune,Beauty,21.36,Low,Cloudy,Partner C,1091.99,17,79.72,81.72,Delayed,2.0,Thursday,December
11067,2027-12-03,Mumbai,Beauty,5.98,Low,Cloudy,Partner D,4894.37,22,53.96,62.96,Delayed,9.0,Friday,December
11068,2027-12-04,Hyderabad,Grocery,15.5,Low,Clear,Partner A,4972.58,30,81.0,90.0,Delayed,9.0,Saturday,December
11069,2027-12-05,Delhi,Clothing,12.95,Low,Cloudy,Partner D,2866.96,26,71.9,69.9,On Time,-2.0,Sunday,December
11070,2027-12-06,Pune,Home & Kitchen,26.25,Medium,Cloudy,Partner B,1016.69,28,100.5,113.5,Delayed,13.0,Monday,December
11071,2027-12-07,Delhi,Home & Kitchen,19.31,High,Clear,Partner B,1717.3,26,84.62,107.62,Delayed,23.0,Tuesday,December
11072,2027-12-08,Delhi,Beauty,16.44,Medium,Clear,Partner A,2237.57,8,60.88,79.88,Delayed,18.999999999999993,Wednesday,December
11073,2027-12-09,Delhi,Clothing,4.35,Medium,Clear,Partner D,1684.76,26,54.7,73.7,Delayed,19.0,Thursday,December
11074,2027-12-10,Bangalore,Grocery,18.56,Medium,Clear,Partner C,1547.05,28,85.12,101.12,Delayed,16.0,Friday,December
11075,2027-12-11,Chennai,Clothing,4.4,Medium,Clear,Partner C,4866.7,12,40.8,47.8,Delayed,7.0,Saturday,December
11076,2027-12-12,Bangalore,Electronics,10.78,High,Clear,Partner A,936.15,17,58.56,83.56,Delayed,25.0,Sunday,December
11077,2027-12-13,Chennai,Clothing,5.14,High,Cloudy,Partner A,3719.97,14,44.28,76.28,Delayed,32.0,Monday,December
11078,2027-12-14,Delhi,Electronics,21.07,Low,Cloudy,Partner A,201.97,6,68.14,68.14,On Time,0.0,Tuesday,December
11079,2027-12-15,Pune,Electronics,6.98,High,Cloudy,Partner D,3061.68,12,45.96,76.96000000000001,Delayed,31.000000000000007,Wednesday,December
11080,2027-12-16,Chennai,Grocery,12.36,Medium,Rainy,Partner C,4596.53,10,54.72,72.72,Delayed,18.0,Thursday,December
11081,2027-12-17,Hyderabad,Beauty,26.97,High,Clear,Partner C,1582.08,20,93.94,120.94,Delayed,27.0,Friday,December
11082,2027-12-18,Hyderabad,Clothing,6.93,Medium,Clear,Partner C,1090.52,22,55.86,63.86,Delayed,8.0,Saturday,December
11083,2027-12-19,Mumbai,Electronics,15.73,High,Rainy,Partner A,3328.06,21,72.46000000000001,108.46000000000001,Delayed,36.0,Sunday,December
11084,2027-12-20,Chennai,Clothing,13.16,High,Clear,Partner C,3620.49,10,56.32,73.32,Delayed,16.999999999999993,Monday,December
11085,2027-12-21,Pune,Beauty,1.53,Low,Rainy,Partner B,3502.55,17,40.06,58.06,Delayed,18.0,Tuesday,December
11086,2027-12-22,Bangalore,Beauty,23.99,Medium,Rainy,Partner A,1732.72,27,94.97999999999999,112.97999999999999,Delayed,18.0,Wednesday,December
11087,2027-12-23,Delhi,Home & Kitchen,3.0,High,Cloudy,Partner C,1410.57,18,44.0,62.0,Delayed,18.0,Thursday,December
11088,2027-12-24,Mumbai,Beauty,14.75,High,Rainy,Partner D,4788.41,30,79.5,108.5,Delayed,29.0,Friday,December
11089,2027-12-25,Hyderabad,Grocery,17.26,Low,Clear,Partner A,4631.84,25,79.52000000000001,89.52000000000001,Delayed,10.0,Saturday,December
11090,2027-12-26,Bangalore,Electronics,19.22,Medium,Clear,Partner B,2395.12,14,72.44,86.44,Delayed,14.0,Sunday,December
11091,2027-12-27,Bangalore,Home & Kitchen,20.97,Medium,Cloudy,Partner B,4261.73,28,89.94,112.94,Delayed,23.0,Monday,December
11092,2027-12-28,Delhi,Grocery,8.34,Low,Clear,Partner D,2371.15,15,51.68,51.68,On Time,0.0,Tuesday,December
11093,2027-12-29,Chennai,Clothing,1.29,Medium,Rainy,Partner D,2237.07,17,39.58,64.58,Delayed,25.0,Wednesday,December
11094,2027-12-30,Hyderabad,Electronics,21.98,Low,Clear,Partner A,952.46,16,79.96000000000001,84.96000000000001,Delayed,5.0,Thursday,December
11095,2027-12-31,Pune,Beauty,16.53,High,Cloudy,Partner A,2246.75,13,66.06,88.06,Delayed,22.0,Friday,December
11096,2028-01-01,Bangalore,Electronics,25.25,Medium,Cloudy,Partner B,2779.6,8,78.5,100.5,Delayed,22.0,Saturday,January
11097,2028-01-02,Delhi,Clothing,24.82,High,Cloudy,Partner D,308.02,11,80.64,100.64,Delayed,20.0,Sunday,January
11098,2028-01-03,Pune,Home & Kitchen,25.46,Low,Clear,Partner A,2331.74,28,98.92,108.92,Delayed,10.0,Monday,January
11099,2028-01-04,Chennai,Home & Kitchen,15.07,Medium,Clear,Partner B,3950.51,26,76.14,94.14,Delayed,18.0,Tuesday,January
11100,2028-01-05,Hyderabad,Home & Kitchen,10.68,Low,Rainy,Partner D,3464.22,6,47.36,58.36,Delayed,11.0,Wednesday,January
11101,2028-01-06,Chennai,Beauty,23.96,Low,Clear,Partner B,3248.75,11,78.92,77.92,On Time,-1.0,Thursday,January
11102,2028-01-07,Bangalore,Grocery,14.09,Low,Rainy,Partner C,4565.87,13,61.18,72.18,Delayed,11.000000000000007,Friday,January
11103,2028-01-08,Pune,Grocery,6.32,Low,Cloudy,Partner D,286.55,9,41.64,50.64,Delayed,9.0,Saturday,January
11104,2028-01-09,Pune,Electronics,25.79,Medium,Cloudy,Partner A,2873.83,19,90.58,109.58,Delayed,19.0,Sunday,January
11105,2028-01-10,Pune,Beauty,26.59,Low,Cloudy,Partner A,3979.27,22,95.18,108.18,Delayed,13.0,Monday,January
11106,2028-01-11,Bangalore,Home & Kitchen,14.52,Medium,Clear,Partner C,2798.41,8,57.04,68.03999999999999,Delayed,10.999999999999993,Tuesday,January
11107,2028-01-12,Bangalore,Home & Kitchen,3.2,Medium,Cloudy,Partner D,1754.7,23,49.4,61.4,Delayed,12.0,Wednesday,January
11108,2028-01-13,Chennai,Clothing,12.25,High,Rainy,Partner B,854.0,24,68.5,101.5,Delayed,33.0,Thursday,January
11109,2028-01-14,Mumbai,Clothing,24.3,High,Clear,Partner A,4460.3,30,98.6,121.6,Delayed,23.0,Friday,January
11110,2028-01-15,Chennai,Home & Kitchen,27.15,Medium,Rainy,Partner C,2459.66,11,85.3,106.3,Delayed,21.0,Saturday,January
11111,2028-01-16,Hyderabad,Home & Kitchen,6.9,Medium,Clear,Partner C,4414.95,30,63.8,69.8,Delayed,6.0,Sunday,January
11112,2028-01-17,Delhi,Beauty,2.94,Low,Clear,Partner D,3012.09,12,37.879999999999995,36.879999999999995,On Time,-1.0,Monday,January
11113,2028-01-18,Pune,Grocery,26.44,High,Clear,Partner D,3436.12,21,93.88,115.88,Delayed,22.0,Tuesday,January
11114,2028-01-19,Mumbai,Clothing,12.29,Low,Rainy,Partner A,4060.45,17,61.58,79.58,Delayed,18.0,Wednesday,January
11115,2028-01-20,Delhi,Grocery,16.71,Low,Clear,Partner C,3363.95,28,81.42,79.42,On Time,-2.0,Thursday,January
11116,2028-01-21,Mumbai,Beauty,29.07,Low,Rainy,Partner B,2110.66,25,103.14,111.14,Delayed,8.0,Friday,January
11117,2028-01-22,Chennai,Home & Kitchen,2.93,Medium,Rainy,Partner C,2665.44,27,52.86,78.86,Delayed,26.0,Saturday,January
11118,2028-01-23,Bangalore,Grocery,19.8,Low,Clear,Partner B,4054.62,15,74.6,71.6,On Time,-3.0,Sunday,January
11119,2028-01-24,Pune,Home & Kitchen,3.15,High,Clear,Partner B,1993.52,5,31.3,54.3,Delayed,22.999999999999996,Monday,January
11120,2028-01-25,Chennai,Home & Kitchen,11.89,Low,Cloudy,Partner A,2062.98,6,49.78,55.78,Delayed,6.0,Tuesday,January
11121,2028-01-26,Delhi,Electronics,24.31,Medium,Clear,Partner C,659.31,21,89.62,101.62,Delayed,12.0,Wednesday,January
11122,2028-01-27,Delhi,Grocery,13.57,Low,Cloudy,Partner B,4590.01,9,56.14,61.14,Delayed,5.0,Thursday,January
11123,2028-01-28,Delhi,Grocery,29.92,Low,Clear,Partner D,636.97,10,89.84,91.84,Delayed,2.0,Friday,January
11124,2028-01-29,Delhi,Home & Kitchen,17.21,High,Clear,Partner B,3311.4,30,84.42,106.42,Delayed,22.0,Saturday,January
11125,2028-01-30,Delhi,Beauty,10.31,Low,Cloudy,Partner D,2183.33,29,69.62,82.62,Delayed,13.0,Sunday,January
11126,2028-01-31,Mumbai,Electronics,7.38,High,Clear,Partner D,2146.97,28,62.76,84.75999999999999,Delayed,21.999999999999993,Monday,January
11127,2028-02-01,Chennai,Home & Kitchen,11.17,Medium,Clear,Partner C,3461.85,11,53.34,58.34,Delayed,5.0,Tuesday,February
11128,2028-02-02,Pune,Clothing,11.8,Low,Clear,Partner D,522.05,25,68.6,68.6,On Time,0.0,Wednesday,February
11129,2028-02-03,Bangalore,Clothing,2.99,High,Clear,Partner B,3049.79,19,44.980000000000004,70.98,Delayed,26.0,Thursday,February
11130,2028-02-04,Bangalore,Electronics,11.72,Low,Cloudy,Partner D,3905.75,23,66.44,72.44,Delayed,6.0,Friday,February
11131,2028-02-05,Chennai,Beauty,14.46,High,Rainy,Partner C,4175.42,20,68.92,102.92,Delayed,34.0,Saturday,February
11132,2028-02-06,Chennai,Home & Kitchen,21.96,Low,Clear,Partner A,1018.55,29,92.92,89.92,On Time,-3.0,Sunday,February
11133,2028-02-07,Bangalore,Grocery,20.05,High,Cloudy,Partner B,4507.61,17,77.1,105.1,Delayed,28.0,Monday,February
11134,2028-02-08,Bangalore,Electronics,21.55,Low,Cloudy,Partner B,3349.5,9,72.1,70.1,On Time,-2.0,Tuesday,February
11135,2028-02-09,Mumbai,Beauty,1.24,Medium,Clear,Partner C,4432.9,7,29.48,35.480000000000004,Delayed,6.0000000000000036,Wednesday,February
11136,2028-02-10,Hyderabad,Grocery,7.31,High,Clear,Partner C,2529.35,7,41.62,66.62,Delayed,25.000000000000007,Thursday,February
11137,2028-02-11,Pune,Clothing,20.19,High,Rainy,Partner C,2801.76,23,83.38,124.38,Delayed,41.0,Friday,February
11138,2028-02-12,Delhi,Clothing,15.04,High,Cloudy,Partner C,4611.38,18,68.08,87.08,Delayed,19.0,Saturday,February
11139,2028-02-13,Hyderabad,Grocery,1.15,High,Cloudy,Partner B,4519.57,20,42.3,66.3,Delayed,24.0,Sunday,February
11140,2028-02-14,Chennai,Electronics,24.33,High,Cloudy,Partner A,2351.17,26,94.66,123.66,Delayed,29.0,Monday,February
11141,2028-02-15,Bangalore,Clothing,23.41,Low,Clear,Partner D,1517.18,21,87.82,87.82,On Time,0.0,Tuesday,February
11142,2028-02-16,Hyderabad,Home & Kitchen,16.9,Low,Cloudy,Partner D,2087.22,8,61.8,69.8,Delayed,8.0,Wednesday,February
11143,2028-02-17,Pune,Grocery,2.93,Low,Cloudy,Partner A,2061.27,17,42.86,41.86,On Time,-1.0,Thursday,February
11144,2028-02-18,Chennai,Grocery,23.23,Medium,Cloudy,Partner A,1576.96,12,78.46000000000001,93.46000000000001,Delayed,15.0,Friday,February
11145,2028-02-19,Delhi,Clothing,17.93,Medium,Clear,Partner A,1489.18,23,78.86,97.86,Delayed,19.0,Saturday,February
11146,2028-02-20,Delhi,Electronics,23.68,Medium,Clear,Partner C,4333.1,9,76.36,89.36,Delayed,13.0,Sunday,February
11147,2028-02-21,Pune,Home & Kitchen,22.8,Low,Clear,Partner B,535.34,6,71.6,80.6,Delayed,9.0,Monday,February
11148,2028-02-22,Pune,Electronics,24.29,Medium,Rainy,Partner B,3452.53,19,87.58,110.58,Delayed,23.0,Tuesday,February
11149,2028-02-23,Bangalore,Beauty,16.02,Low,Clear,Partner B,1029.54,6,58.04,56.04,On Time,-2.0,Wednesday,February
11150,2028-02-24,Delhi,Beauty,5.07,Medium,Clear,Partner C,1853.63,15,45.14,62.14,Delayed,17.0,Thursday,February
11151,2028-02-25,Chennai,Clothing,20.46,Medium,Clear,Partner B,495.41,17,77.92,94.92,Delayed,17.0,Friday,February
11152,2028-02-26,Hyderabad,Clothing,18.99,High,Clear,Partner C,1495.87,27,84.97999999999999,99.97999999999999,Delayed,15.0,Saturday,February
11153,2028-02-27,Chennai,Clothing,22.53,Medium,Cloudy,Partner B,3888.42,14,79.06,90.06,Delayed,11.0,Sunday,February
11154,2028-02-28,Mumbai,Beauty,5.93,Medium,Cloudy,Partner A,4448.07,7,38.86,49.86,Delayed,11.0,Monday,February
11155,2028-02-29,Mumbai,Electronics,6.65,Low,Cloudy,Partner D,1263.33,9,42.3,47.3,Delayed,5.0,Tuesday,February
11156,2028-03-01,Pune,Electronics,26.82,Medium,Clear,Partner D,2425.03,7,80.64,88.64,Delayed,8.0,Wednesday,March
11157,2028-03-02,Bangalore,Clothing,22.75,Low,Cloudy,Partner C,2457.56,10,75.5,76.5,Delayed,1.0,Thursday,March
11158,2028-03-03,Mumbai,Home & Kitchen,27.34,Medium,Clear,Partner B,4393.16,17,91.68,108.68,Delayed,17.0,Friday,March
11159,2028-03-04,Delhi,Electronics,23.0,Medium,Clear,Partner D,3861.44,14,80.0,86.0,Delayed,6.0,Saturday,March
11160,2028-03-05,Chennai,Beauty,18.32,Low,Clear,Partner A,2662.77,23,79.64,85.64,Delayed,6.0,Sunday,March
11161,2028-03-06,Chennai,Grocery,19.97,Low,Clear,Partner A,3419.59,12,71.94,75.94,Delayed,4.0,Monday,March
11162,2028-03-07,Pune,Grocery,26.78,High,Clear,Partner A,4267.3,22,95.56,116.56,Delayed,21.0,Tuesday,March
11163,2028-03-08,Hyderabad,Grocery,17.79,High,Cloudy,Partner C,245.79,7,62.58,94.58,Delayed,32.0,Wednesday,March
11164,2028-03-09,Pune,Home & Kitchen,19.34,Medium,Cloudy,Partner C,2133.87,28,86.68,97.68,Delayed,11.0,Thursday,March
11165,2028-03-10,Hyderabad,Clothing,5.54,Low,Rainy,Partner B,4554.77,28,59.08,76.08,Delayed,17.0,Friday,March
11166,2028-03-11,Pune,Beauty,14.74,Low,Clear,Partner A,3753.5,21,70.48,70.48,On Time,0.0,Saturday,March
11167,2028-03-12,Pune,Home & Kitchen,21.78,Medium,Clear,Partner B,2805.64,12,75.56,82.56,Delayed,7.0,Sunday,March
11168,2028-03-13,Pune,Beauty,8.86,High,Clear,Partner B,2742.29,14,51.72,72.72,Delayed,21.0,Monday,March
11169,2028-03-14,Hyderabad,Beauty,6.87,Low,Rainy,Partner A,1869.3,6,39.74,51.74,Delayed,12.0,Tuesday,March
11170,2028-03-15,Hyderabad,Clothing,10.1,High,Cloudy,Partner B,2698.5,16,56.2,76.2,Delayed,20.0,Wednesday,March
